timeindex,flag,currentBack,motorTempBack,positionBack,refPositionBack,refVelocityBack,trackingDeviationBack,velocityBack,currentFront,motorTempFront,positionFront,refPositionFront,refVelocityFront,trackingDeviationFront,velocityFront
8534,0,573.5,37,385.9397815,390.7702931,587.0458363,4.999211012,590.5812563,745,39,761.0843451,763.8696545,594.1174417,8.00E+00,596.1353193
8535,1,15,44,577.4995847,581.4999992,5,6.000415257,9,40,44,970.499201,972.4999992,7,9.000788988,9
8536,1,554,46,435.8961799,440.0767174,588.4756233,7.986587197,589.1903774,811.5,45,808.0571449,814.1508733,592.8073484,7.98922408,588.4257671
8537,0,-14,38,579.4999585,576.4999984,9,6.00E+00,6,92,39,971.4997823,968.4999984,8,9.000207629,10
8538,0,-21,40,576.4999585,579.4999968,10,5.00E+00,10,120,43,973.4990349,968.4999968,7,6.000955091,9.020762852
8539,0,243,37,564.5008923,566.7774283,276.4669989,8.991777911,294.0705784,583,38,946.5136829,951.2797055,279.3313054,7.978946468,296.2197658
8540,0,-7,37,581.4995847,576.4999984,9,7.000373731,10.02076285,77,36,973.4992425,969.4999984,6,10.00078899,5
8541,0,588,37,381.9422315,390.7702924,586.0447414,6.992629187,589.134855,785,36,760.0767459,764.8696549,595.1174417,6.992110116,592.4467621
8542,0,-37,35,581.5,581.4999984,6,7,7.010381426,67,34,972.4996578,969.4999984,6,6.000332206,10
8543,0,-28,35,578.5006644,580.4999984,8,9.991819436,8,11.5,35,973.5002184,969.4999984,9,7.991300365,7
8544,0,180.5,31,7.031912504,8.00E+00,9,6.985694395,9.062288557,295,33,398.029847,399,6,8.988123649,10.06228856
8545,0,-36,32,577.4999585,579.4999992,10,6.00E+00,6.989618574,58,34,973.499284,970.4999992,6,6.000705937,6
8546,0,-45,37,578.4994186,576.4999968,8,8.00058136,5.979237148,3,33,971.4995747,970.4999968,7,6.000415257,6
8547,0,8,43,577.5000415,579.4999984,7,1.00E+01,9,134,47,970.4996578,972.4999984,10,5.000373731,9
8548,0,-26,46,576.4998754,577.4999976,9,10.00012458,4.979237148,23.5,46,973.4993256,973.4999976,7,9.000705937,6.010381426
8549,0,5,47,6.999792372,7.00E+00,6,5.000207629,10,41,46,398.9995332,400,9,8.000498308,9
8550,0,53,42,580.4999169,579.4999976,8,6.00E+00,5,104,44,970.4996162,968.4999976,7,9.000415257,10
8551,0,42,47,576.5,580.4999984,10,8.00E+00,10,154,48,969.4996162,970.4999984,10,7.000373731,8.989618574
8552,0,-41,44,577.4994602,581.4999976,10,10.00049831,7.010381426,-7.5,45,968.5007997,969.4999976,7,6.999190249,6.979237148
8553,0,-17,41,580.4996263,579.4999968,6,6.000332206,6,15,44,973.4993256,970.4999968,10,8.000705937,6.020762852
8554,0,56,44,579.4997924,576.4999992,9,5.000166103,9,217,47,969.4995747,969.4999992,7,5.000456783,8.010381426
8555,0,190,41,532.7688798,531.6118626,465.2306454,5.985009221,476.2752206,692,45,909.7925854,915.0404077,467.6601252,9.983078275,483.1059668
8556,0,53,43,576.4997093,576.4999968,6,5.00029068,6,178,43,968.4994501,968.4999968,6,8.000539834,7
8557,0,435,44,427.5819253,428.7059565,584.0447414,5.990075357,587.7162149,460,45,803.8131519,805.8492234,593.1174417,5.982725307,595.9692165
8558,0,-6,44,8.00E+00,8.00E+00,8,9,6,210,43,396.9993256,397,5,6.000664411,6
8559,0,267.5,45,499.322585,505.0132747,562.0830311,8.986151178,568.157608,462,44,877.2884013,880.2087937,567.9838814,8.976579503,574.4279894
8560,0,497,40,365.4285542,366.1948378,587.4789486,9.989909254,590.5641087,886,42,741.542638,745.3613613,592.8073484,9.994663947,590.0450374
8561,0,-4,45,9.999771609,7.00E+00,10,7.000228391,10.02076285,43,49,396.9995332,401,9,8.000498308,8
8562,0,-18,45,577.4999169,580.4999992,8,8.00E+00,5.979237148,52.5,46,973.4997201,968.4999992,8,10.00031144,8
8563,0,4,44,577.5000831,578.4999968,7,8.00E+00,8.020762852,74,44,971.5000315,968.4999968,5,6.00E+00,9.020762852
8564,0,-23,45,5.00E+00,6.00E+00,8,8.00E+00,6.010381426,-3,48,398.9996993,398,6,7.00029068,6.979237148
8565,1,7,45,578.4985466,581.4999976,7,8.001411874,9,-85,45,972.5009243,971.4999976,10,6.999065672,8.989618574
8566,1,775,47,384.9470692,387.7702931,587.0458363,6.000498308,590.8200291,728,47,764.9395745,770.72667,593.8073484,5.000456783,589.6160158
8567,1,152,46,580.5002699,580.4999976,8,5.989182554,8.010381426,506,44,969.5148977,971.4999976,9,4.981853267,5.041525705
8568,0,-36,33,580.5004153,578.4999984,8,7.997300829,6.979237148,31,34,971.504101,971.4999984,5,7.985964312,8.979237148
8569,0,-50,35,578.4998754,577.4999968,5,5.000124577,7.989618574,4,32,972.4991179,972.4999968,9,6.00087204,8
8570,0,-30,32,9.00E+00,9.00E+00,8,1.00E+01,8,89,36,398.9996578,400,5,7.000332206,6
8571,0,-36,36,579.5,577.4999968,6,5,5.020762852,90,36,969.5000107,970.4999968,7,6.00E+00,9
8572,1,25.5,43,579.4993356,577.4999976,5,8.000664411,6,54,46,969.4994917,972.4999976,5,9.000539834,5
8573,1,67,44,578.499211,581.4999976,6,5.000788988,9,51,45,973.4994501,969.4999976,5,5.000539834,9
8574,1,-7,42,576.4998131,578.4999976,10,10.00018687,6,177,41,973.4994086,969.4999976,9,5.000622886,9
8575,1,139,45,579.4996263,577.4999968,6,8.000332206,8,134,44,973.4994917,968.4999968,10,10.00049831,7
8576,1,19,45,581.4995017,580.4999992,10,7.000456783,7,68,42,971.4994501,968.4999992,7,9.000539834,8.989618574
8577,0,-39,37,581.5000415,581.4999992,10,5.00E+00,9.020762852,78,32,970.4997408,969.4999992,6,6.00029068,9
8578,0,-31,37,579.5,581.4999976,6,7,7,78,37,972.4997408,968.4999976,9,6.00029068,6
8579,0,-38,33,579.5000415,581.4999968,5,6.00E+00,10.02076285,67,32,971.4994917,971.4999968,10,10.00053983,7
8580,0,298,33,508.1482896,511.6924581,548.003448,5.981604113,560.3473925,375,32,882.2889083,887.102188,553.0890197,9.976890945,560.7660326
8581,0,-18,36,576.4995017,578.4999976,8,10.00045678,5,37,35,970.4994501,968.4999976,10,6.00058136,6
8582,0,262,40,533.1144215,541.7503316,436.9842336,8.986441857,452.9619206,601,41,907.7905507,911.0404085,463.6601252,7.978095191,480.3551211
8583,0,-25,41,580.5000415,577.4999976,6,9.00E+00,8.041525705,90,38,970.4996162,970.4999976,8,8.000373731,9
8584,0,-11,39,5.00E+00,5.00E+00,6,9,8.020762852,41,38,400.99999,401,10,9,9
8585,0,-39,39,578.5006229,576.4999992,7,5.998006766,8.979237148,9,40,970.5023569,970.4999992,9,8.99381267,9
8586,0,-39,37,576.4997716,579.4999984,5,7.000228391,7,-3,42,973.4994917,969.4999984,6,5.000539834,7.979237148
8587,0,-14,36,576.4998962,580.4999968,10,5.000103814,6,37,38,972.4996578,971.4999968,7,5.000373731,6.979237148
8588,0,26.5,39,5.999833897,5.00E+00,7,10.0001661,8,130,42,400.9994501,401,8,6.00058136,7.979237148
8589,1,-42.5,44,579.4992941,577.4999984,6,7.000705937,9,58,43,969.5088765,972.4999984,9,7.991113499,5.979237148
8590,0,6,40,581.4996263,577.4999976,10,6.000332206,9,30,45,969.4994917,970.4999976,6,8.000498308,9
8591,0,-6,40,579.4998754,580.4999968,10,8.00E+00,10,106,42,970.4995747,968.4999968,9,5.000415257,8
8592,0,-8,42,576.4999169,581.4999992,6,7.00E+00,8,82,46,969.4997823,969.4999992,6,10.00024915,10
8593,0,185,43,572.3819141,575.6957511,156.3756296,4.989639337,180.459634,523,45,964.7537423,962.3743972,134.3153364,6.98100199,157.0321383
8594,0,373,41,455.1760076,463.3439559,580.2236639,6.984739304,582.8509412,559,47,829.0397732,836.2650081,581.4596446,6.979943085,580.5390342
8595,0,18,45,7.999584743,1.00E+01,5,5.000373731,8.979237148,45,43,398.9993671,397,9,10.00062289,5.979237148
8596,0,10,41,578.4998131,577.4999968,8,10.00014534,6.010381426,45,44,969.4995332,972.4999968,10,9.000456783,6
8597,0,-17,43,580.4995017,577.4999992,7,6.000498308,6.020762852,2,47,972.4993256,969.4999992,8,7.000664411,7
8598,0,115,42,579.5000623,578.4999984,7,9.991030448,6.062288557,234,42,969.5001561,969.4999984,8,5.986836352,6.083051409
8599,0,20,47,8.00E+00,6.00E+00,6,6.00E+00,4.979237148,104,45,396.9995747,401,9,9.000456783,8
8600,0,19,43,578.4997508,580.4999992,7,5.000249154,9,97,40,969.499284,972.4999992,7,6.000747463,5
8601,0,194,42,581.4185681,578.493203,15.49785729,4.990573665,28.29930333,331,47,970.919667,969.500198,24.99247137,9.98347277,37.7913099
8602,0,12,44,579.5,581.4999984,5,9.00E+00,6,79,45,970.4995332,972.4999984,9,5.000498308,6
8603,0,-10,46,577.4995432,579.4999984,6,6.000456783,5.020762852,30,46,973.499201,971.4999984,10,7.000830514,5
8604,0,10,43,578.5,577.4999976,10,1.00E+01,9,130,43,971.4996162,973.4999976,10,9.000415257,9
8605,0,-28,42,576.4998754,576.4999992,10,7.00E+00,4.979237148,-1.5,47,972.4998031,972.4999992,7,10.00022839,8
8606,0,520.5,43,370.4035865,380.0088325,590.4808545,5.990552902,590.1867621,644.5,44,755.4274022,761.2143393,593.373495,7.985092272,591.1353193
8607,0,-8,44,580.5000415,580.4999992,6,5.00E+00,8.020762852,76,44,970.4996162,968.4999992,9,9.000373731,8.010381426
8608,0,58,45,9.99970932,9.00E+00,9,10.00029068,6,158,47,401.9996162,400,6,6.000373731,8
8609,0,259.5,41,356.5885647,363.3687778,562.0815712,8.984573201,566.1921354,576,43,745.46707,749.2470766,567.9838814,4.975043052,573.0301121
8610,0,-9,42,581.5,581.4999976,10,6,5,118,45,973.4992425,968.4999976,7,5.000788988,5
8611,0,-24,46,7.00E+00,1.00E+01,10,9.00E+00,7,36,44,396.9990764,399,6,10.00091357,8
8612,0,26.5,42,581.5005814,580.4999968,7,5.989161791,8,310,44,970.5109528,968.4999968,5,4.987708391,8.020762852
8613,0,15,46,579.4999169,581.4999992,7,1.00E+01,7,80,44,968.4994917,973.4999992,9,8.000498308,9
8614,0,18,43,577.4997508,578.4999976,10,6.000249154,10,75,47,969.4995332,973.4999976,6,8.000456783,8
8615,1,43,39,576.4993356,579.4999976,9,5.000622886,8.989618574,25,39,972.4994086,971.4999976,10,5.00058136,8
8616,1,852.5,41,385.9500175,386.7702928,586.6566139,8.000394494,585.7056013,791,40,766.9142439,770.7266687,593.8064968,8.000352968,587.6056344
8617,1,81,38,579.4995017,579.4999992,10,6.000456783,8,83,42,972.4995332,971.4999992,8,10.00045678,5
8618,1,134,43,578.4992941,577.4999976,10,5.000664411,6,85,45,973.4995332,969.4999976,6,10.00049831,6
8619,1,63,39,577.4995432,580.4999992,5,5.000415257,9,139.5,41,971.4993671,968.4999992,8,7.000664411,9
8620,1,79,43,580.4995847,581.4999968,10,6.000373731,7.020762852,123,43,972.4996162,969.4999968,5,7.000415257,10
8621,1,60,37,5.00E+00,5.00E+00,7,9.00E+00,5,191,41,398.0015264,398,5,9.998505075,5
8622,1,-53,38,577.5004153,579.4999976,6,9.999584743,10,44,41,973.5155206,970.4999976,8,5.984510912,6
8623,1,-17,36,581.4995432,576.4999984,6,7.000456783,5,-39,43,971.499201,970.4999984,5,9.000788988,9
8624,1,87,39,581.4995432,577.4999992,10,7.000456783,6.979237148,258,38,973.4989103,972.4999992,10,9.001121194,7
8625,1,-18.5,38,8.999522454,7.00E+00,7,6.000519071,7.979237148,1,38,401.0003637,401,10,8.999626269,5.979237148
8626,1,126,44,578.4997508,580.4999984,8,8.000249154,9,144.5,41,973.4996578,971.4999984,6,9.000373731,7
8627,1,104,45,8.999667794,9.00E+00,6,7.000373731,5,206.5,45,398.9994086,398,10,6.000622886,9
8628,1,104,39,578.4995847,579.4999992,9,10.00033221,6.072669983,357,44,971.4991179,968.4999992,7,8.000830514,5.062288557
8629,1,97.5,40,5.998795755,5.00E+00,10,8.001204245,5,62,43,399.999284,397,9,5.000705937,9
8630,1,-43.5,41,581.4994186,580.4999968,9,7.000539834,8.010381426,-38,44,970.4989934,971.4999968,8,10.00099662,5.979237148
8631,1,744.5,43,385.1125712,390.9445042,588.4808545,8.993189784,590.6020192,1076,45,764.2637997,764.0249963,591.7786433,7.993106733,595.6577737
8632,1,66,41,577.5000415,581.4999968,6,6.00E+00,8.979237148,177.5,44,972.5014641,972.4999968,10,7.998525837,9
8633,1,126,45,8.999626269,8.00E+00,6,10.00037373,5,141,45,401.9996162,399,7,8.000415257,7
8634,1,-29,42,581.4991902,581.4999968,10,8.000768226,5,-59,44,971.5005713,971.4999968,8,9.999460166,6.979237148
8635,1,516,47,456.1811568,460.3439541,580.2236233,9.988165174,586.3941585,822,47,829.0536013,839.2650063,580.4628077,4.99235927,580.6843741
8636,1,736.5,36,384.9421069,388.7702928,587.0438087,5.993916484,587.0795648,993,41,746.471887,750.2470774,596.1185772,5.989577048,595.3878566
8637,1,101,36,577.4997093,580.4999968,7,10.00029068,7,332,42,969.4990764,972.4999968,9,9.000955091,8
8638,1,443,41,575.7218291,576.0775949,42.65044893,7.987023217,64.88659995,414,41,967.6868726,968.5639632,47.78870437,4.984054129,66.89406259
8639,1,88,38,577.4992941,576.4999984,7,6.000705937,10,63,43,968.4994501,973.4999984,7,9.000539834,9
8640,1,32,39,580.4988373,580.4999976,6,5.00116272,6,28.5,43,972.4993256,973.4999976,10,10.00066441,8
8641,1,113,38,576.4989203,580.4999992,5,6.001079668,8,50.5,43,968.4994086,972.4999992,7,9.00058136,9
8642,1,76,43,579.4988788,576.4999992,7,5.001121194,6,44.5,41,972.4994086,973.4999992,6,10.00058136,6
8643,1,62,44,577.4994602,580.4999968,8,7.000539834,10,93,47,969.499201,971.4999968,8,5.000788988,8
8644,1,101.5,46,581.4999585,578.4999968,6,9.00E+00,6.041525705,140,47,968.4994501,973.4999968,5,8.000498308,8.020762852
8645,1,109.5,47,578.4994602,579.4999976,7,9.000498308,9,88,48,971.4996578,972.4999976,8,10.00033221,7
8646,0,-37,30,579.5000415,576.4999976,6,1.00E+01,8,81,34,970.4998239,972.4999976,10,7.000166103,5
8647,0,280.5,31,354.5859486,363.3687778,387.8458324,4.985320663,404.8749226,602,35,738.5440914,746.3613613,360.2513478,5.983078275,384.226266
8648,0,8,34,8.00E+00,5.00E+00,9,7,6,119,36,399.9994086,402,9,6.000622886,7
8649,0,421.5,37,355.5923021,360.3687778,575.3176117,7.98187403,572.272268,471,34,745.4762887,751.2470766,573.9110501,9.97670408,575.7741917
8650,0,-32,37,581.5,579.4999984,9,10,8.989618574,159,36,972.4994501,969.4999984,8,6.00058136,7.979237148
8651,0,-45.5,38,577.5001869,580.4999984,8,4.993750381,6.979237148,5,34,971.4999069,972.4999984,10,7.995432173,7
8652,1,50,45,8.998712703,1.00E+01,10,6.001328823,9,-71,41,398.9996578,400,9,9.000373731,9
8653,1,50.5,44,577.4997093,577.4999968,5,9.00029068,6,100,41,969.4994501,970.4999968,10,8.00058136,8
8654,1,-4.5,45,577.499211,576.4999984,5,9.000788988,5,23,44,969.499284,968.4999984,10,6.000705937,6
8655,0,504.5,44,385.935006,388.7702931,585.0458363,6,590.9342248,776.5,44,764.9194346,774.72667,591.8073484,8.000519071,588.6645399
8656,0,-5,40,9.00E+00,6.00E+00,10,8.00E+00,5,177.5,43,401.9994501,399,9,8.00058136,7
8657,0,17,45,576.4997093,576.4999984,5,10.00029068,6,98,45,970.4991595,969.4999984,5,7.00087204,9
8658,1,34,39,581.4994602,580.4999992,8,6.000498308,6.020762852,85,41,968.4992425,969.4999992,9,10.00078899,7
8659,1,678,43,398.844539,404.7734044,588.0441737,4.995307595,589.3113392,988,45,775.7514096,779.5836851,595.1174417,5.992982156,595.2009909
8660,1,98,47,1.00E+01,7.00E+00,5,5.00E+00,7,184,43,398.9993671,401,10,7.000664411,9
8661,1,90,46,579.5000415,581.4999968,5,6.00E+00,8,163,46,973.4993671,968.4999968,6,8.000622886,10
8662,0,-13,38,8.00E+00,1.00E+01,5,5.00E+00,9,112,42,401.9996162,397,9,5.000373731,6
8663,0,-4,43,580.4999585,580.4999992,10,7.00E+00,9.979237148,17,41,968.4996162,972.4999992,7,6.000373731,7.989618574
8664,0,12.5,42,382.9419823,385.7702911,98.43536058,5,59.15966797,146.5,46,768.9051082,773.7266701,148.6144471,5.000249154,102.5677937
8665,0,-11,45,580.4999585,579.4999976,8,10,5.979237148,99,42,971.4996993,972.4999976,6,10.00029068,5.979237148
8666,0,18,47,577.5,580.4999968,10,8,7,108,42,968.4996162,969.4999968,8,5.000415257,5
8667,0,-28,47,8.999750846,6.00E+00,9,6.000207629,10,-22.5,48,398.9990349,401,10,6.000996617,6.979237148
8668,0,27,47,580.4996263,577.4999968,6,6.000332206,8,174,43,970.4993256,969.4999968,9,8.000705937,9
8669,0,-6,47,576.4994602,580.4999968,5,9.000498308,7,10,44,968.4993671,970.4999968,9,10.00066441,7
8670,0,-20,44,578.4999585,580.4999992,5,6,6,222,44,968.4994501,969.4999992,7,5.00058136,8
8671,0,-14,42,577.4999585,580.4999976,8,8,8,106,46,973.4997823,968.4999976,10,6.000249154,10
8672,0,-29,35,580.4999169,579.4999976,7,8.00E+00,6,32,36,968.4995332,968.4999976,8,6.000498308,7
8673,0,4,39,578.4999585,580.4999968,7,9,7,121,41,972.4996578,970.4999968,10,5.000332206,8
8674,0,-26,36,1.00E+01,6.00E+00,7,5.00E+00,10.01038143,98,40,399.9998239,401,7,5.000166103,6
8675,0,-3,40,4.999543217,7.00E+00,7,5.000456783,6,54,39,397.9991595,400,7,8.000830514,9
8676,0,-29,36,578.4999585,576.4999976,9,8.00E+00,5.041525705,28,41,971.4994917,973.4999976,6,10.00049831,5
8677,0,0,37,579.4996678,576.4999976,5,5.000332206,8,58,38,969.499284,968.4999976,9,6.000705937,6
8678,0,3,36,580.4998754,581.4999992,8,7.000124577,10,56,38,970.4994501,973.4999992,6,9.000539834,8.989618574
8679,0,-16,39,578.5005398,581.4999968,8,8.998214395,5.989618574,14,40,971.5000523,969.4999968,9,9.999750846,6.989618574
8680,0,388,39,384.941484,390.7702911,580.1527549,9.00E+00,577.3903111,739,43,762.0697281,767.8696577,585.4596446,9.000166103,578.3661652
8681,0,-13,42,579.4999585,581.4999968,5,6.00E+00,9,86,43,973.4990764,972.4999968,10,5.000955091,5
8682,0,-14,40,6.00E+00,9.00E+00,7,1.00E+01,10,37,38,396.9989518,401,6,8.001079668,6
8683,0,-22,41,576.4999169,581.4999968,5,9.00E+00,9.979237148,238,43,969.4993256,972.4999968,9,7.000664411,8.979237148
8684,0,2,47,579.5,578.4999968,7,10,9,98,47,969.4997408,972.4999968,6,5.000249154,6
8685,0,35,42,576.5000415,578.4999976,9,6.00E+00,10,114.5,42,971.4996578,968.4999976,7,6.000373731,9
8686,0,-6,43,579.5000415,577.4999976,5,7.00E+00,5,60,44,968.500073,973.4999976,10,9.00E+00,8
8687,0,-24,43,577.4999585,579.4999984,8,9.00E+00,5.979237148,89,47,971.4998654,972.4999984,10,9.000166103,7
8688,0,-38,31,581.4999169,581.4999976,9,5.00E+00,7,14,34,969.4998239,972.4999976,6,9.000166103,8
8689,0,-43,34,5.999875423,5.00E+00,10,5.00E+00,4.979237148,40,35,401.9996162,402,5,9.000373731,9
8690,0,-6,32,576.5000415,578.4999976,9,7.00E+00,8.020762852,162,36,971.4996993,972.4999976,10,8.00029068,7
8691,0,645,34,8.272596741,8.479040243,47.04798456,6.051616451,14.32252067,1074,41,398.3272125,400.9170863,83.08150913,6.080642918,49.76086208
8692,1,386,42,565.6157184,568.4277119,216.0804218,9.988725771,234.9864992,734,44,954.2246985,961.2991433,195.0542737,6.98907874,238.4159851
8693,1,-41,40,578.5002492,576.4999984,8,7.996844046,9.989618574,-12,41,973.5012773,972.4999984,9,7.995307595,9
8694,1,-30,41,577.4990657,579.4999976,5,8.000892803,6,-7,40,970.4989934,973.4999976,7,7.001038143,4.979237148
8695,1,43,41,579.4991695,577.4999976,10,10.00083051,7,35.5,45,971.4994086,971.4999976,8,5.00058136,8
8696,0,-15,46,7.00E+00,7.00E+00,9,8,5,91,44,401.9998239,399,8,9.000207629,7
8697,0,-25,40,580.4998754,577.4999984,6,6.00E+00,6.958474295,41.5,42,971.4995332,969.4999984,8,7.000498308,10
8698,0,151,37,581.5002492,579.4999968,9,4.990677479,5.020762852,374,38,970.5010696,970.4999968,5,6.981354959,7.041525705
8699,0,167,39,576.5005814,578.4999976,7,6.990781294,8,300,39,972.5002184,968.4999976,7,7.984074892,5.062288557
8700,0,-17,39,578.4999585,581.4999992,8,9.00E+00,9.020762852,21,41,972.4997408,970.4999992,10,6.000249154,7
8701,0,-20.5,39,9.004422488,1.00E+01,6,7.995577512,5.958474295,10,42,399.0067171,398,7,5.996760995,10
8702,0,-7,40,577.5,580.4999984,6,9,8,92,42,968.4996578,972.4999984,8,10.00037373,6
8703,0,-13,45,577.4999169,579.4999992,5,6,5.041525705,227,46,968.4994501,973.4999992,10,6.000519071,6.041525705
8704,0,-15,44,1.00E+01,5.00E+00,9,6.00E+00,5.979237148,55,43,401.9994086,398,7,10.00062289,6
8705,0,8,43,581.4999585,578.4999992,6,9,6,87,46,970.4998239,973.4999992,6,10.00020763,5
8706,1,131,47,577.4997716,576.4999992,9,8.000228391,6,175,44,969.4996578,968.4999992,6,10.00037373,7
8707,1,90,44,577.499564,580.4999984,10,5.00043602,9,130,43,970.4996162,969.4999984,8,8.000415257,9
8708,1,73.5,42,4.999626269,9.00E+00,6,6.000373731,6.979237148,172,43,398.9995747,399,10,10.00045678,8
8709,1,66,46,576.4994186,577.4999992,6,7.000539834,8.020762852,550,45,969.5025023,970.4999992,7,5.997529221,10
8710,1,-51.5,40,579.4995432,578.4999984,8,9.000415257,5,-6.5,45,969.4989518,968.4999984,10,5.001038143,7
8711,1,339,44,571.3234227,573.9081386,187.2513231,9.987251609,203.9081247,682,45,955.225529,958.2991437,192.0543142,9.985673632,210.3272291
8712,1,59,43,8.99941864,1.00E+01,7,9.00058136,10,49,48,398.9994917,402,9,5.000498308,8
8713,1,21.5,39,580.5,578.4999976,5,8.00E+00,9,165,40,972.4994917,972.4999976,7,6.000498308,8.020762852
8714,1,34,41,579.5,580.4999992,10,1.00E+01,8,101,41,972.4993671,970.4999992,6,9.000622886,9
8715,1,35,41,578.4997093,581.4999976,7,8.000249154,9,140.5,43,973.4994501,971.4999976,8,9.000539834,6.979237148
8716,1,43,42,577.4994602,579.4999968,10,5.000498308,6,71,45,968.4994917,972.4999968,7,9.000498308,8
8717,1,-21.5,38,580.4993771,581.4999984,10,6.000622886,9,208,43,973.5072985,972.4999984,9,9.992733002,10
8718,1,384.5,40,562.5036745,563.7774319,272.4690671,6.987666866,290.6553214,435.5,42,949.3012009,951.8477526,248.6246751,4.983659635,269.1206284
8719,0,-16,42,581.4999585,580.4999992,7,6,10.04152571,89,41,971.4994501,968.4999992,5,9.000539834,5.989618574
8720,0,-7,42,580.4996055,576.4999984,8,10.00039449,9,8,40,968.4988688,970.4999984,9,6.001121194,9
8721,0,245,41,384.9410272,386.7702928,567.2865881,1.00E+01,525.9916382,226.5,43,767.9198914,771.7266687,577.5080227,7.00E+00,573.5907091
8722,0,56,45,580.4997508,577.4999968,9,10.00024915,7,91,42,973.4995747,973.4999968,10,5.000456783,6
8723,0,-28,44,580.5,577.4999984,10,9,7.041525705,51,43,973.4993256,968.4999984,9,7.000705937,7
8724,0,533,42,383.9389717,385.7702924,585.0447414,5,585.5397306,722.5,45,769.9191439,772.7266704,589.805929,6.000498308,589.4120026
8725,0,52,42,578.4996886,579.4999976,9,10.00026992,7,174,45,972.4995747,969.4999976,10,7.000456783,5
8726,0,10,43,1.00E+01,6.00E+00,9,1.00E+01,7,100,44,397.9997408,397,9,5.000249154,8.020762852
